S.No,study_id,Publication,Phytopathogen,Plants,Plant species,Plant family,Life style,Microbial species,Types of microbes,Microbial richness,Method of application,Experimental condition,Experimental duration,Response variable,Unit,N_ctrl,mean_ctrl,SD_ctrl,N_trt,mean_trt,SD_trt,R,lnR,Var(lnR)
98,4,Almoneafy et al. 2014,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Seed treatment,Green house,30DAI,Dry weight,g,5,1.8,0.25,5,2.81,0.36,1.561111111,0.445397818,0.007140658
99,4,Almoneafy et al. 2014,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Seed treatment,Green house,30DAI,Dry weight,g,5,1.8,0.25,5,2.86,0.31,1.588888889,0.46303496,0.006207773
100,4,Almoneafy et al. 2014,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus methylotrophicus,Bacillus spp.,Single,Seed treatment,Green house,30DAI,Dry weight,g,5,1.8,0.25,5,2.69,0.25,1.494444444,0.401754529,0.005585475
101,5,Amaresan et al. 2012,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Root length,centimeter,3,1.97,0.42,3,2.8,0.9873,1.421319797,0.351585874,0.056595057
102,5,Amaresan et al. 2012,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Root length,centimeter,3,1.97,0.42,3,2.5,0.9873,1.269035533,0.238257189,0.067138394
103,5,Amaresan et al. 2012,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Root length,centimeter,3,1.97,0.42,3,2.37,0.9873,1.203045685,0.184856412,0.072998056
104,5,Amaresan et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Root length,centimeter,3,2.19,0.42,3,4.13,0.9873,1.885844749,0.634375863,0.031309169
105,5,Amaresan et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Root length,centimeter,3,2.19,0.42,3,3.23,0.9873,1.474885845,0.388580593,0.043403788
106,5,Amaresan et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Root length,centimeter,3,2.19,0.42,3,3.73,0.9873,1.703196347,0.53250669,0.035613858
107,5,Amaresan et al. 2012,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Fresh weight,g,3,0.23,1.45,3,0.68,1.177,2.956521739,1.084013489,14.24691841
108,5,Amaresan et al. 2012,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Fresh weight,g,3,0.23,1.45,3,0.47,1.177,2.043478261,0.714653386,15.33869874
109,5,Amaresan et al. 2012,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Fresh weight,g,3,0.23,1.45,3,0.65,1.177,2.826086957,1.038893054,14.34122891
110,5,Amaresan et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Fresh weight,g,3,0.53,1.45,3,0.69,1.177,1.301886792,0.263814591,3.464871271
111,5,Amaresan et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Fresh weight,g,3,0.53,1.45,3,0.48,1.177,0.905660377,-0.099090903,4.499194245
112,5,Amaresan et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Fresh weight,g,3,0.53,1.45,3,0.61,1.177,1.150943396,0.140581951,3.735957314
113,5,Amaresan et al. 2012,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Dry weight,g,3,0.096,0.85725,3,0.24,0.71,2.5,0.916290732,29.49701832
114,5,Amaresan et al. 2012,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Dry weight,g,3,0.096,0.85725,3,0.18,0.71,1.875,0.628608659,31.76598694
115,5,Amaresan et al. 2012,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Dry weight,g,3,0.096,0.85725,3,0.31,0.71,3.229166667,1.172224106,28.32829879
116,5,Amaresan et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Dry weight,g,3,0.15,0.85725,3,0.29,0.71,1.933333333,0.659245629,12.88509323
117,5,Amaresan et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Dry weight,g,3,0.15,0.85725,3,0.21,0.71,1.4,0.336472237,14.69735467
118,5,Amaresan et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Endophytic bacteria,Others,Single,Seed treatment,Green house,30DAI,Dry weight,g,3,0.15,0.85725,3,0.23,0.71,1.533333333,0.427444015,14.06350852
119,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus pumilus,Bacillus spp.,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,96.8,2.91,0.968,-0.032523192,0.000436181
120,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas putida,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,43.7,2.91,0.437,-0.827822084,0.00131882
121,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus spp.,Bacillus spp.,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,84.3,2.91,0.843,-0.170788321,0.00050815
122,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Microbial consortia,Others,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,93.7,2.91,0.937,-0.065071997,0.000451378
123,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus pumilus,Bacillus spp.,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,87.5,2.91,0.875,-0.133531393,0.000486759
124,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas putida,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,53.1,2.91,0.531,-0.632993258,0.000961072
125,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus spp.,Bacillus spp.,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,68.7,2.91,0.687,-0.375420987,0.000658802
126,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Microbial consortia,others,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,90.6,2.91,0.906,-0.098715973,0.000468161
127,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus pumilus,Bacillus spp.,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,93.7,2.91,0.937,-0.065071997,0.000451378
128,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas putida,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,84.3,2.91,0.843,-0.170788321,0.00050815
129,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus spp.,Bacillus spp.,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,65.6,2.91,0.656,-0.42159449,0.000702197
130,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Microbial consortia,others,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,100,2.91,1,0,0.000421953
131,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus pumilus,Bacillus spp.,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,81.2,2.91,0.812,-0.208254939,0.00053133
132,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas putida,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,53.1,2.91,0.531,-0.632993258,0.000961072
133,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus spp.,Bacillus spp.,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,59.3,2.91,0.593,-0.52256088,0.000812278
134,6,Anith et al. 2004,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Microbial consortia,others,Single,Seed treatment,Green house,30DAI,Wilt incidence,%,4,100,2.9,4,78.1,2.91,0.781,-0.247180129,0.000557325
135,7,Boukaew et al. 2011,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Streptomyces mycarofaciens,others,Single,Seed treatment,Green house,30DAI,Wilt severity,%,4,35,4.4,4,28.75,6.4,0.821428571,-0.116268325,0.016339678
136,7,Boukaew et al. 2011,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Streptomyces philanthi,others,Single,Seed treatment,Green house,30DAI,Wilt severity,%,4,35,4.4,4,7.5,1.8,0.214285714,-0.117783036,0.01835102
137,7,Boukaew et al. 2011,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Trichoderma harzianum,others,Single,Seed treatment,Green house,30DAI,Wilt severity,%,4,35,4.4,4,20,2.8,0.571428571,-0.118808725,0.00885102
138,7,Boukaew et al. 2011,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Streptomyces mycarofaciens,others,Single,Seed treatment,Green house,30DAI,Yield,kg/ha,4,44.5,2.6,4,179.13,5.8,4.025393258,1.39262261,0.001115523
139,7,Boukaew et al. 2011,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Streptomyces philanthi,others,Single,Seed treatment,Green house,30DAI,Yield,kg/ha,4,44.5,2.6,4,239.5,10.2,5.382022472,1.683064228,0.001306878
140,7,Boukaew et al. 2011,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Trichoderma harzianum,others,Single,Seed treatment,Green house,30DAI,Yield,kg/ha,4,44.5,2.6,4,83.96,2.2,1.886741573,0.634851306,0.001025076
141,7,Boukaew et al. 2011,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Streptomyces mycarofaciens,others,Single,Seed treatment,Green house,30DAI,Fresh weight,mg/seedlings,4,25.44,1.6,4,26.86,3.2,1.05581761,0.054315453,0.004537247
142,7,Boukaew et al. 2011,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Streptomyces philanthi,others,Single,Seed treatment,Green house,30DAI,Fresh weight,mg/seedlings,4,25.44,1.6,4,22.42,3.8,0.881289308,-0.126369321,0.008170729
143,7,Boukaew et al. 2011,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Trichoderma harzianum,others,Single,Seed treatment,Green house,30DAI,Fresh weight,mg/seedlings,4,25.44,1.6,4,12.48,2.2,0.490566038,-0.712195376,0.008757725
144,8,"Chakravarty and Kalita, 2011",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Seed treatment,Field condition,30DAI,Wilt incidence,%,3,100,0,3,78.57,6.299,0.7857,-0.241180239,0.002142439
145,8,"Chakravarty and Kalita, 2011",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Root treatment,Field condition,90DAI,Wilt incidence,%,3,100,0,3,71.43,6.299,0.7143,-0.336452237,0.002592153
146,8,"Chakravarty and Kalita, 2011",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Field condition,90DAI,Wilt incidence,%,3,100,0,3,78.57,6.299,0.7857,-0.241180239,0.002142439
147,8,"Chakravarty and Kalita, 2011",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Field condition,90DAI,Wilt incidence,%,3,100,0,3,59.52,6.299,0.5952,-0.518857795,0.003733328
148,8,"Chakravarty and Kalita, 2011",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Field condition,90DAI,Wilt incidence,%,3,100,0,3,52.38,6.299,0.5238,-0.646645347,0.004820488
149,8,"Chakravarty and Kalita, 2011",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Field condition,90DAI,Wilt incidence,%,3,100,0,3,64.29,6.299,0.6429,-0.441766088,0.00319989
150,8,"Chakravarty and Kalita, 2011",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Field condition,90DAI,Wilt incidence,%,3,100,0,3,50,6.299,0.5,-0.693147181,0.00529032
151,8,"Chakravarty and Kalita, 2011",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Field condition,90DAI,Yield,kg,3,0.18,0,3,1.4112,0.40489,7.84,2.059238834,0.02743947
152,8,"Chakravarty and Kalita, 2011",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Field condition,90DAI,Plant height,centimeter,3,41,0,3,66.8,5.30659,1.629268293,0.488131014,0.00210357
153,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Seed treatment,Green house,90DAI,Wilt incidence,%,3,100,2.9,3,83.33,2.91,0.8333,-0.182361558,0.000686835
154,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Root treatment,Green house,90DAI,Wilt incidence,%,3,100,2.9,3,66.67,2.91,0.6667,-0.405415109,0.000915377
155,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,90DAI,Wilt incidence,%,3,100,2.9,3,66.67,2.91,0.6667,-0.405415109,0.000915377
156,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Green house,90DAI,Wilt incidence,%,3,100,2.9,3,50,2.91,0.5,-0.693147181,0.001409413
157,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Green house,90DAI,Wilt incidence,%,3,100,2.9,3,50,2.91,0.5,-0.693147181,0.001409413
158,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Green house,90DAI,Wilt incidence,%,3,100,2.9,3,33.33,2.91,0.3333,-1.098712294,0.002821271
159,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Green house,90DAI,Wilt incidence,%,3,100,2.9,3,33.33,2.91,0.3333,-1.098712294,0.002821271
160,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Green house,90DAI,Yield,%,3,0.18,0.241,3,2.066,0.241,11.47777778,2.440412799,0.602076935
161,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Green house,90DAI,Yield,%,3,0.18,0.241,3,1.657,0.241,9.205555556,2.219807167,0.60459243
162,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Green house,90DAI,Yield,%,3,0.18,0.241,3,1.277,0.241,7.094444444,1.959312005,0.609413348
163,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Green house,90DAI,Yield,%,3,0.18,0.241,3,1.125,0.241,6.25,1.832581464,0.612838206
164,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Root treatment,Green house,90DAI,Yield,%,3,0.18,0.241,3,0.931,0.241,5.172222222,1.643302426,0.619877567
165,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Green house,90DAI,Plant height,centimeter,3,41,2.15,3,73,2.15,1.780487805,0.576887374,0.001205758
166,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Green house,90DAI,Plant height,centimeter,3,41,2.15,3,73,2.15,1.780487805,0.576887374,0.001205758
167,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Green house,90DAI,Plant height,centimeter,3,41,2.15,3,65,2.15,1.585365854,0.460815203,0.001281311
168,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Multiple treatment,Green house,90DAI,Plant height,centimeter,3,41,2.15,3,63,2.15,1.536585366,0.42956266,0.001304834
169,9,"Chakravarty and Kalita, 2012",Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Root treatment,Green house,90DAI,Plant height,centimeter,3,41,2.15,3,60,2.15,1.463414634,0.380772496,0.001344626
170,10,Chen et al. 2014,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,90DAI,Wilt incidence,%,30,75,2.9,30,56,2.91,0.746666667,-0.292136423,0.000139847
171,10,Chen et al. 2014,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Bacillus amyloliquefaciens,Bacillus spp.,Co-inoculation,Soil drench,Green house,90DAI,Wilt incidence,%,30,75,2.9,30,22,2.91,0.293333333,-1.22644566,0.00063304
172,10,Chen et al. 2014,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,90DAI,Plant Height,centimeter,30,38.3,2.54,30,44.2,5.86,1.154046997,0.143274893,0.000732513
173,10,Chen et al. 2014,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Bacillus amyloliquefaciens,Bacillus spp.,Co-inoculation,Soil drench,Green house,90DAI,Plant Height,centimeter,30,38.3,2.54,30,55.3,0.83,1.44386423,0.367323012,0.000154114
174,10,Chen et al. 2014,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,90DAI,Fresh weight,g,30,12.94,1.97,30,18.37,2.34,1.419629057,0.35039561,0.001313448
175,10,Chen et al. 2014,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Bacillus amyloliquefaciens,Bacillus spp.,Co-inoculation,Soil drench,Green house,90DAI,Fresh weight,g,30,12.94,1.97,30,28.48,1.78,2.200927357,0.788878797,0.000902787
176,10,Chen et al. 2014,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,90DAI,Dry weight,g,30,1.5,0.23,30,2.28,0.15,1.52,0.418710335,0.000927979
177,10,Chen et al. 2014,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Bacillus amyloliquefaciens,Bacillus spp.,Co-inoculation,Soil drench,Green house,90DAI,Dry weight,g,30,1.5,0.23,30,3.3,0.31,2.2,0.78845736,0.001077857
178,11,Ding et al. 2013,Ralstonia solanacearum,Potato,Solanum tuberosum,Solanaceae,Perennial,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,49 DAI,Wilt incidence,%,3,57.7,3.85,3,26.7,6.67,0.462738302,-0.770593608,0.022286184
179,11,Ding et al. 2013,Ralstonia solanacearum,Potato,Solanum tuberosum,Solanaceae,Perennial,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,49 DAI,Wilt incidence,%,3,57.7,3.85,3,28.9,3.85,0.500866551,-0.691415578,0.007399728
180,11,Ding et al. 2013,Ralstonia solanacearum,Potato,Solanum tuberosum,Solanaceae,Perennial,Bacillus amyloliquefaciens,Bacillus spp.,Co-inoculation,Soil drench,Green house,49 DAI,Wilt incidence,%,3,57.7,3.85,3,8.9,3.85,0.154246101,-1.869205897,0.063860434
