study_id,Comparison#,Author,Year publication,Journal,Title,Author Affiliation,Country,Continent,Developed,Development,Latitude,Publisher,Study type,In Seufert,In Badgley,In de Ponti,Crop species,Crop type,Duration of study,Research project,Study site,Y_coord,X_coord,year-org,year-conv,DataThief used,Perennial,Legume,Comparability of system,Drought,Time since conversion,Conv system type,Org system type,Conv yield comparability,BMP,Multi crop,Rotations,non food rotation,Org fertilizer type,Green manure org,Animal manure org,N input,N inputs include all inputs,Org N input kg/ha,Conv N input kg/ha,P input,Org P input kg/ha,Conv P input kg/ha,Irrigation,Tillage,GDD,Moisture,Soil carbon,Soil pH,Soil pH source,Yield unit,Data location,Conv treatment,Organic treatment,Variance across year,Lajeunesse method used,mean_ctrl,SD_ctrl,N_ctrl,mean_trt,SD_trt,N_trt,lnRR,var lnRR
85,787,Posner et al.,2005,WICST 10th Technical Report (http://wicst.wisc.edu/wp-content/uploads/wicst-yields-yield-variability-and-yield-trends-1990-20021.pdf),"The Wisconsin Integrated Cropping Systems Trials: yields, yield variability, and yield trends 1990-2002","Agronomy Department, University Wisconsin-Madison",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,maize,cereals,long,"Wisconsin Integrated Cropping Systems Trials (WICST), 1990-2002",University of Wisconsin Arlington Research Station,43.3,-89.35,1993 to 2002,1993 to 2002,no,annual,non-legume,comparable,no,recent,commercial,org stand,comparable,no,both mono,more org,no,animal,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,standard,high,high,high,neutral,paper,bu/ac,Tab. 4a,CS1,CS3,yes,yes,162,28.5,10,146,37.2,10,-0.103989714,0.009587018
85,788,Posner et al.,2005,WICST 10th Technical Report (http://wicst.wisc.edu/wp-content/uploads/wicst-yields-yield-variability-and-yield-trends-1990-20021.pdf),"The Wisconsin Integrated Cropping Systems Trials: yields, yield variability, and yield trends 1990-2002","Agronomy Department, University Wisconsin-Madison",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,maize,cereals,long,"Wisconsin Integrated Cropping Systems Trials (WICST), 1990-2002",University of Wisconsin Arlington Research Station,43.3,-89.35,1993 to 2002,1993 to 2002,no,annual,non-legume,comparable,no,recent,commercial,org stand,comparable,no,both mono,more org,no,animal,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,conv no-till,high,high,high,neutral,paper,bu/ac,Tab. 4a,CS2,CS3,yes,yes,168,27.4,10,146,37.2,10,-0.140357358,0.00915203
85,790,Posner et al.,2005,WICST 10th Technical Report (http://wicst.wisc.edu/wp-content/uploads/wicst-yields-yield-variability-and-yield-trends-1990-20021.pdf),"The Wisconsin Integrated Cropping Systems Trials: yields, yield variability, and yield trends 1990-2002","Agronomy Department, University Wisconsin-Madison",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,soybean,oil crops,medium,"Wisconsin Integrated Cropping Systems Trials (WICST), 1993-2009","Lakeland Agricultural Complex on the Walworth County Farm, near Elkhorn, Wisconsin",42.65,-88.48,1990 to 1998,1990 to 1998,no,annual,legume,comparable,no,recent,commercial,org stand,comparable,no,both mono,more org,no,animal,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,conv no-till,high,high,high,neutral,paper,bu/ac,Tab. 4c,CS2,CS3,yes,no,54.5,8.6,7,46.4,10.3,7,-0.160901242,0.010596658
85,791,Posner et al.,2005,WICST 10th Technical Report (http://wicst.wisc.edu/wp-content/uploads/wicst-yields-yield-variability-and-yield-trends-1990-20021.pdf),"The Wisconsin Integrated Cropping Systems Trials: yields, yield variability, and yield trends 1990-2002","Agronomy Department, University Wisconsin-Madison",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,maize,cereals,medium,"Wisconsin Integrated Cropping Systems Trials (WICST), 1990-2002","Lakeland Agricultural Complex on the Walworth County Farm, near Elkhorn, Wisconsin",42.65,-88.48,1993 to 1998,1993 to 1998,no,annual,non-legume,comparable,no,recent,commercial,org stand,comparable,no,both mono,more org,no,animal,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,standard,high,high,high,neutral,paper,bu/ac,Tab. 4b,CS1,CS3,yes,yes,125,33.6,5,117,38.7,5,-0.066139803,0.036332345
85,793,Posner et al.,2005,WICST 10th Technical Report (http://wicst.wisc.edu/wp-content/uploads/wicst-yields-yield-variability-and-yield-trends-1990-20021.pdf),"The Wisconsin Integrated Cropping Systems Trials: yields, yield variability, and yield trends 1990-2002","Agronomy Department, University Wisconsin-Madison",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,soybean,oil crops,long,"Wisconsin Integrated Cropping Systems Trials (WICST), 1993-2009",University of Wisconsin Arlington Research Station,43.3,-89.35,1990 to 2002,1990 to 2002,no,annual,legume,comparable,no,recent,commercial,org stand,comparable,no,both mono,more org,no,animal,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,conv no-till,high,high,high,neutral,paper,bu/ac,Tab. 4c,CS2,CS3,yes,no,53,8.5,12,47.9,9.5,12,-0.101176409,0.005421302
85,794,Posner et al.,2005,WICST 10th Technical Report (http://wicst.wisc.edu/wp-content/uploads/wicst-yields-yield-variability-and-yield-trends-1990-20021.pdf),"The Wisconsin Integrated Cropping Systems Trials: yields, yield variability, and yield trends 1990-2002","Agronomy Department, University Wisconsin-Madison",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,maize,cereals,medium,"Wisconsin Integrated Cropping Systems Trials (WICST), 1990-2002","Lakeland Agricultural Complex on the Walworth County Farm, near Elkhorn, Wisconsin",42.65,-88.48,1993 to 1998,1993 to 1998,no,annual,non-legume,comparable,no,recent,commercial,org stand,comparable,no,both mono,more org,no,animal,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,conv no-till,high,high,high,neutral,paper,bu/ac,Tab. 4b,CS2,CS3,yes,yes,134,31.8,5,117,38.7,5,-0.135665865,0.03314519
89,807,Reganold et al.,1987,"Nature 330, 370-372",Long-term effects of organic and conventional farming on soil erosion,"Department of Agronomy and Soils, Washington State University",United States,North America,yes,very high,temperate,journal,experimental,yes,no,no,wheat,cereals,short,"farm comparison Spokane, USA","near Spokane, Washington",47.65,-117.42,1982 to 1986,1982 to 1986,no,annual,non-legume,not truly comparable,no,established,commercial,org stand,comparable,no,both mono,more org,yes org,plant,yes,no,more conv,no,0,96,more conv,0,34,no,standard,high,high,high,neutral,dataset,t/ha,Tab. 1,conv,org,yes,no,4.9,0.22,5,4.5,0.29,5,-0.085157808,0.001233783
93,825,Ryan et al.,2004,"Journal of the Science of Food and Agriculture 84, 207-216",Grain mineral concentrations and yield of wheat grown under organic and conventional management,CSIRO Plant Industry,Australia,Australia,yes,very high,temperate,journal,experimental,yes,no,no,wheat,cereals,short,"farm comparison southern New Wales, Australia","Ardlethan, NSW, Australia",-34.37,146.9,1991to1993,1991to1993,no,annual,non-legume,not truly comparable,no,established,commercial,org stand,higher,no,both mono,more org,both,fertilizer,no,no,more conv,yes,0,14,more org,18,16,no,standard,high,high,low,neutral,paper,t/ha,Tab. 6,conv,org,no,no,5.49,2.34,4,2.36,1.28,4,-0.844266636,0.118959984
107,1036,Torstensson et al.,2006,"Agronomy Journal 98, 603-615",Nutrient use efficiencies and leaching of organic and conventional cropping systems in Sweden,"Department of Soil Science, Swedish University of Agricultural Sciences",Sweden,Europe,yes,very high,temperate,journal,experimental,yes,no,no,oat,cereals,very short,Mellby trial,S Sweden,56.48,13,1998to2001,2000,no,annual,non-legume,not truly comparable,no,recent,commercial,org stand,higher,no,both multi-crop,more org,yes org,plant,yes,no,more conv,no,0,97,more conv,0,24,no,NA,medium,high,high,neutral,paper,kg/ha,Tab. 3,CCC,OGM,yes,no,5831,26.87005769,2,2742.88,183.85,2,-0.754180049,0.002257
17,191,Clark et al.,1999a,"American Journal of Alternative Agriculture 14(3), 109-121","Crop-yield and economic comparisons of organic, low-input, and conventional farming systems in California's Sacramento valley","Sustainable Agriculture Farming Systems Project, University of California, Davis",United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,tomato,fruit,medium,SAFS UC Davis; 1989-1996,Russell Ranch; near Davis; California,38.53,-121.78,1996,1996,yes,annual,non-legume,comparable,no,NA,commercial,certified,comparable,yes,org multi-crop,more org,yes org,mix,yes,yes,more conv,yes,87.5,177.5,NA,NA,NA,yes,NA,high,high,high,neutral,dataset,t/ha,Fig. 3,conv 2,org,no,no,23.59,1.61,3,23.37,6.03,3,-0.009369745,0.023744628
21,204,Delate & Cambardella,2004,"Agronomy Journal 96, 1288-1298",Agroecosystem Performance during Transition to Certified Organic Grain Production,"Department of Horticulture, Iowa State University",United States,North America,yes,very high,temperate,journal,experimental,yes,yes,no,maize,cereals,short,LTAR Iowa State Univ; 1998-2001,Neely-Kinyon LTAR site; Greenfield; Iowa,41.31,-94.46,1998to2001,1998to2001,no,annual,non-legume,comparable,no,recent,commercial,transition,comparable,yes,org multi-crop,more org,yes org,animal,yes,yes,similar,no,74.5,75.5,NA,NA,NA,no,standard,high,high,high,neutral,paper,Mg/ha,Tab. 3,C-S,C-S-O-A,yes,no,9.15,1.56,4,8.38,0.68,4,-0.087905965,0.008913015
21,205,Delate & Cambardella,2004,"Agronomy Journal 96, 1288-1298",Agroecosystem Performance during Transition to Certified Organic Grain Production,"Department of Horticulture, Iowa State University",United States,North America,yes,very high,temperate,journal,experimental,yes,yes,no,soybean,oil crops,short,LTAR Iowa State Univ; 1998-2001,Neely-Kinyon LTAR site; Greenfield; Iowa,41.31,-94.46,1998to2001,1998to2001,no,annual,legume,comparable,no,recent,commercial,transition,comparable,yes,org multi-crop,more org,yes org,plant,yes,yes,similar,no,74.5,75.5,NA,NA,NA,no,standard,high,high,high,neutral,paper,Mg/ha,Tab. 4,C-S,C-S-O-A,yes,no,3,0.35,4,2.88,0.34,4,-0.040821995,0.006887056
26,265,Dobbs & Smolik,1997,"Journal of Sustainable Agriculture 9(1), 63-79",Productivity and Profitability of Conventional and Alternative Farming Systems: A Long-Term On-Farm Paired Comparison,"Plant Science, South Dakota State University",United States,North America,yes,very high,temperate,journal,experimental,yes,yes,no,maize,cereals,medium,"paired farm trial, Lake county","Lake county, South Dakota",44.02,-97.12,1985-1992,1985-1992,no,annual,non-legume,not truly comparable,no,NA,commercial,org stand,comparable,yes,org multi-crop,more org,yes org,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,high,high,high,neutral,dataset,Bu/acre,Tab. 2,conv,org,yes,no,122.28,22.59,8,116.06,16.63,8,-0.052206198,0.006832535
26,266,Dobbs & Smolik,1997,"Journal of Sustainable Agriculture 9(1), 63-79",Productivity and Profitability of Conventional and Alternative Farming Systems: A Long-Term On-Farm Paired Comparison,"Plant Science, South Dakota State University",United States,North America,yes,very high,temperate,journal,experimental,yes,yes,no,soybean,oil crops,medium,"paired farm trial, Lake county","Lake county, South Dakota",44.02,-97.12,1985-1992,1985-1992,no,annual,legume,not truly comparable,no,NA,commercial,org stand,comparable,yes,org multi-crop,more org,yes org,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,high,high,high,neutral,dataset,Bu/acre,Tab. 2,conv,org,yes,no,37.41,4.23,8,29.24,6.03,8,-0.246400413,0.006914202
29,346,Drinkwater et al.,2000,"Plant and Soil 227, 99-113",Effects of tillage intensity on nitrogen dynamics and productivity in legume-based grain systems,"Rodale Institute, California",United States,North America,yes,very high,temperate,journal,experimental,yes,no,no,maize,cereals,medium,"Rodale Institute, 1988-1994, LEG","Kutztown, Pennsylvania",40.52,-75.77,1988 to 1994,1988 to 1994,yes,annual,non-legume,comparable,no,established,commercial,org stand,higher,no,org multi-crop,more org,no,plant,yes,no,more conv,no,0,224,NA,NA,NA,no,standard,high,high,high,neutral,paper,kg/ha,Fig. 1,conv moldboard plow,org moldboard plow,yes,no,8293.35,133.33,4,8620.87,304.76,4,0.038732019,0.000377046
29,347,Drinkwater et al.,2000,"Plant and Soil 227, 99-113",Effects of tillage intensity on nitrogen dynamics and productivity in legume-based grain systems,"Rodale Institute, California",United States,North America,yes,very high,temperate,journal,experimental,yes,no,no,maize,cereals,medium,"Rodale Institute, 1988-1994, LEG","Kutztown, Pennsylvania",40.52,-75.77,1988 to 1994,1988 to 1994,yes,annual,non-legume,comparable,no,established,commercial,org stand,higher,no,org multi-crop,more org,no,plant,yes,no,more conv,no,0,224,NA,NA,NA,no,standard,high,high,high,neutral,paper,kg/ha,Fig. 1,chisel disk,org chisel disk,yes,no,8339.14,94.93,4,7657.06,133.33,4,-0.085331995,0.000108197
29,348,Drinkwater et al.,2000,"Plant and Soil 227, 99-113",Effects of tillage intensity on nitrogen dynamics and productivity in legume-based grain systems,"Rodale Institute, California",United States,North America,yes,very high,temperate,journal,experimental,yes,no,no,maize,cereals,medium,"Rodale Institute, 1988-1994, LEG","Kutztown, Pennsylvania",40.52,-75.77,1988 to 1994,1988 to 1994,yes,annual,non-legume,comparable,no,established,commercial,org stand,comparable,no,org multi-crop,more org,no,plant,yes,no,more conv,no,0,224,NA,NA,NA,no,no-till,high,high,high,neutral,paper,kg/ha,Fig. 1,conv no till,org no till,yes,no,6518.01,476.28,4,1341.03,228.57,4,-1.581131139,0.008597613
61,596,Liebhardt et al.,1989,"Agronomy Journal 81, 150-159",Crop production during conversion from conventional to low-input methods,"Department of Agronomy and Range Science, University of California, Davis",United States,North America,yes,very high,temperate,journal,experimental,yes,no,no,maize,cereals,short,"Rodale Institute, 1981-1985","Kutztown, Pennsylvania",40.52,-75.77,1981 to 1985,1981 to 1985,no,annual,non-legume,comparable,no,recent,commercial,transition,higher,yes,org multi-crop,more org,no,plant,yes,no,more conv,yes,44.8,89.8,more conv,4.6,9,no,standard,high,high,high,neutral,paper,Mg/ha,Tab. 6,CONV,LEG,yes,yes,7.2,2.91,5,5.68,3.08,5,-0.237129793,0.091477915
61,597,Liebhardt et al.,1989,"Agronomy Journal 81, 150-159",Crop production during conversion from conventional to low-input methods,"Department of Agronomy and Range Science, University of California, Davis",United States,North America,yes,very high,temperate,journal,experimental,yes,no,no,maize,cereals,short,"Rodale Institute, 1981-1985","Kutztown, Pennsylvania",40.52,-75.77,1981 to 1985,1981 to 1985,no,annual,non-legume,comparable,no,recent,commercial,transition,higher,yes,org multi-crop,more org,yes org,animal,yes,yes,more conv,no,65.47,89.8,more org,17,9,no,standard,high,high,high,neutral,paper,Mg/ha,Tab. 6,CONV,MNR,yes,yes,7.2,2.91,5,5.26,3.577093792,3,-0.313949999,0.186828794
61,598,Liebhardt et al.,1989,"Agronomy Journal 81, 150-159",Crop production during conversion from conventional to low-input methods,"Department of Agronomy and Range Science, University of California, Davis",United States,North America,yes,very high,temperate,journal,experimental,yes,no,no,soybean,oil crops,short,"Rodale Institute, 1981-1985","Kutztown, Pennsylvania",40.52,-75.77,1981 to 1985,1981 to 1985,no,annual,legume,comparable,no,recent,commercial,transition,comparable,yes,org multi-crop,more org,no,plant,yes,no,more conv,yes,44.8,89.8,more conv,4.6,9,no,standard,high,high,high,neutral,paper,Mg/ha,Tab. 9,CONV,LEG,yes,yes,2.65,0.79,3,2.89,0.97,3,0.086696862,0.067175262
61,599,Liebhardt et al.,1989,"Agronomy Journal 81, 150-159",Crop production during conversion from conventional to low-input methods,"Department of Agronomy and Range Science, University of California, Davis",United States,North America,yes,very high,temperate,journal,experimental,yes,no,no,soybean,oil crops,short,"Rodale Institute, 1981-1985","Kutztown, Pennsylvania",40.52,-75.77,1981 to 1985,1981 to 1985,no,annual,legume,comparable,no,recent,commercial,transition,comparable,yes,org multi-crop,more org,yes org,animal,yes,yes,more conv,no,65.47,89.8,more org,17,9,no,standard,high,high,high,neutral,paper,Mg/ha,Tab. 9,CONV,MNR,yes,yes,2.65,0.79,3,3.423333333,0.135030861,3,0.256055095,0.030142445
64,646,Lotter et al.,2003,"American Journal of Alternative Agriculture 18(3), 146-154",The performance of organic and conventional cropping systems in an extreme climate year,The Rodale Intitute,United States,North America,yes,very high,temperate,journal,experimental,yes,no,no,maize,cereals,long,"Rodale Institute, 1985-1988","Kutztown, Pennsylvania",40.52,-75.77,1985 to 1998,1985 to 1998,no,annual,non-legume,comparable,yes,NA,commercial,org stand,comparable,no,org multi-crop,more org,yes org,animal,yes,yes,more org,yes,236,146,NA,NA,NA,no,NA,high,high,high,neutral,dataset,kg/ha,Tab. 2,CONV,MNR,yes,no,6757,1717,14,7101,1448,14,0.049656615,0.007582257
64,647,Lotter et al.,2003,"American Journal of Alternative Agriculture 18(3), 146-154",The performance of organic and conventional cropping systems in an extreme climate year,The Rodale Intitute,United States,North America,yes,very high,temperate,journal,experimental,yes,no,no,soybean,oil crops,long,"Rodale Institute, 1985-1988","Kutztown, Pennsylvania",40.52,-75.77,1985 to 1998,1985 to 1998,no,annual,legume,comparable,yes,NA,commercial,org stand,comparable,no,org multi-crop,more org,no,plant,yes,no,more org,yes,24.7,0,NA,NA,NA,no,NA,high,high,high,neutral,dataset,kg/ha,Tab. 2,CONV,LEG,yes,yes,2770,379,14,2332,838,14,-0.172121052,0.010560835
64,648,Lotter et al.,2003,"American Journal of Alternative Agriculture 18(3), 146-154",The performance of organic and conventional cropping systems in an extreme climate year,The Rodale Intitute,United States,North America,yes,very high,temperate,journal,experimental,yes,no,no,soybean,oil crops,long,"Rodale Institute, 1985-1988","Kutztown, Pennsylvania",40.52,-75.77,1985 to 1998,1985 to 1998,no,annual,legume,comparable,yes,NA,commercial,org stand,comparable,no,org multi-crop,more org,yes org,animal,yes,yes,more org,yes,29.5,0,NA,NA,NA,no,NA,high,high,high,neutral,dataset,kg/ha,Tab. 2,CONV,MNR,yes,yes,2770,379,14,2638,466,14,-0.048826266,0.003566102
